Key exists bo;NULL;1;0;0;1;0
Key exists fo;NULL;1;0;0;1;0
KEY_EXISTS;NULL;2;NULL;0;1;0
KEY_WORDS;NULL;1;0;0;1;0
Label (saction);NULL;1;NULL;NULL;1;0
Label (state);NULL;1;NULL;NULL;1;0
LANGS;NULL;1;0;0;1;0
Langue source;NULL;1;0;0;1;0
LANG_LIST;NULL;1;0;0;1;0
largeFamily;NULL;0;0;0;1;0
Last articles;NULL;2;0;0;1;0
LAST_NAME;NULL;2;0;0;1;0
LAST_NAME_ERROR;NULL;2;0;0;1;0
LAYOUT_SHORTCUT;NULL;1;0;0;1;0
LA_DIFFUSION_EST_UN_SUCCES;NULL;1;0;0;1;0
LA_VERSION_CLASSIQUE_DU_SITE;used;2;NULL;NULL;0;1
LA_VIDEO_EST_OBLIGATOIRE;used;2;NULL;0;1;0
LCDV_CODE;NULL;1;0;0;1;0
LEARN_MORE;NULL;2;0;0;0;1
Left label;NULL;2;0;0;1;0
LES_HORAIRES;NULL;2;NULL;NULL;0;1
Levels;NULL;1;0;0;1;0
LE_FORMAT_DU_VISUEL_EST_OBLIGATOIRE;used;2;NULL;0;1;0
LE_TEXTE_EST_OBLIGATOIRE;used;2;NULL;0;1;0
LE_VISUEL_EST_OBLIGATOIRE;used;2;NULL;0;1;0
LIBELLE_OBLIGATOIRE;NULL;2;NULL;0;1;0
LIEN_COMPLET;NULL;1;0;0;1;0
LIEN_SIMPLE;NULL;1;0;0;1;0
LINK_LABEL;NULL;1;0;0;1;0
LINK_PARAMETER;NULL;1;0;0;1;0
LINK_VP;NULL;2;NULL;0;0;1
LINK_VU;NULL;2;NULL;0;0;1
LOCALISER;NULL;2;NULL;0;0;1
LOCKED_RECORD;NULL;1;0;0;0;1
LOGIN_ERROR_NOT_EXIST;NULL;2;0;0;0;1
Logo;NULL;2;0;0;0;1
LOGOUT;NULL;2;0;0;1;0
longDistance;NULL;0;0;0;1;0
Lost password;NULL;1;0;0;1;0
LOT_SIZES;NULL;2;0;0;1;0
LOU;NULL;0;0;0;1;0
LOW_RESOLUTION;NULL;2;0;0;1;0
l_auteur;used;1;0;0;1;0
l_ic?ne d_envoi ? un ami;NULL;1;0;0;1;0
l_ic?ne d_impression;NULL;1;0;0;1;0
l_ic?ne PDF;NULL;1;0;0;1;0
l_icone d_envoi a un ami;NULL;2;0;0;1;0
l_icone d_impression;NULL;2;0;0;1;0
l_icone PDF;NULL;2;0;0;1;0
L_ICONE_D_ENVOI_A_UN_AMI;NULL;2;NULL;NULL;1;0
L_ICONE_D_IMPRESSION;NULL;2;NULL;NULL;1;0
L_ICONE_PDF;NULL;2;NULL;NULL;1;0
MAIL_APPROVAL_REQUEST_BODY;NULL;2;0;0;1;0
MAIL_APPROVAL_REQUEST_SUBJECT;NULL;2;0;0;1;0
Main text;NULL;1;0;0;1;0
MAIN_RUBRIQUE;NULL;1;0;0;1;0
MAIN_URLS;NULL;1;0;0;1;0
MANAGE_TITLE;NULL;1;0;0;1;0
MANUELLE;NULL;0;0;0;0;1
MAX_3_RS;NULL;2;NULL;NULL;1;0
MAX_TRIES;NULL;1;0;0;1;0
MAY;NULL;2;NULL;NULL;1;0
Media type;NULL;2;0;0;1;0
MEDIA_TYPES;NULL;1;0;0;1;0
MEDIA_USAGE;NULL;2;NULL;NULL;1;0
MEDIUM_RESOLUTION;NULL;2;0;0;1;0
MENTION_LEG_LIB;used;2;NULL;NULL;1;0
Menu properties;NULL;1;0;0;1;0
